po_id,po_number,vendor_key,po_date,expected_date,total_amount,status,received_date,payment_terms,buyer,department_key
4471,PO004471,15,2022-09-25,2022-10-05,12531.67,Cancelled,,Net 90,Sophie Roberts,4
16098,PO016098,27,2022-09-25,2022-11-03,388480.22,Cancelled,,Net 30,Lucas Cooper,7
7922,PO007922,43,2022-09-26,2022-11-18,136648.39,Cancelled,,Net 90,Emily Taylor,5
2891,PO002891,50,2022-09-26,2022-11-05,354673.35,Completed,2022-10-25,Net 45,Grace Hall,2
17619,PO017619,46,2022-09-26,2022-10-09,244485.77,Completed,2022-10-05,Net 30,Amelia Hall,6
3892,PO003892,42,2022-09-26,2022-10-30,86255.62,Completed,2022-11-03,Net 90,Evelyn Hill,4
14118,PO014118,46,2022-09-26,2022-11-15,210501.5,Open,,Net 90,Joseph Wood,1
16193,PO016193,5,2022-09-26,2022-11-18,302111.56,Completed,2022-10-21,Net 30,Henry Cooper,4
17968,PO017968,48,2022-09-26,2022-10-27,130048.0,Cancelled,,Net 45,Freya Green,5
15726,PO015726,27,2022-09-26,2022-11-22,428862.87,Completed,2022-11-02,Net 60,George Taylor,10
11978,PO011978,21,2022-09-27,2022-11-13,453444.98,Cancelled,,Net 30,Oscar Wilson,1
13800,PO013800,43,2022-09-27,2022-10-23,41362.89,Completed,2022-11-02,Net 30,Oliver Brown,10
12183,PO012183,5,2022-09-27,2022-10-23,293097.74,Partial,,Net 90,Samuel Wilson,7
14579,PO014579,27,2022-09-27,2022-11-20,165710.86,Cancelled,,Net 30,Noah Wood,6
12565,PO012565,24,2022-09-27,2022-11-04,190601.59,Partial,,Net 60,James Johnson,1
8705,PO008705,33,2022-09-27,2022-10-30,372901.88,Completed,2022-10-16,Net 45,Emily Johnson,1
11568,PO011568,24,2022-09-27,2022-10-31,157307.5,Completed,2022-11-08,Net 60,Thomas Edwards,5
1821,PO001821,35,2022-09-27,2022-10-05,313729.4,Completed,2022-10-18,Net 60,Henry Hall,2
4157,PO004157,4,2022-09-27,2022-11-08,98697.82,Cancelled,,Net 90,Emily Cooper,7
2946,PO002946,2,2022-09-27,2022-10-17,474565.42,Completed,2022-10-27,Net 90,Leo Roberts,6
6856,PO006856,27,2022-09-28,2022-10-13,128122.93,Open,,Net 90,Thomas Smith,6
17411,PO017411,15,2022-09-28,2022-11-20,137402.16,Completed,2022-11-02,Net 45,Ava Walker,5
2822,PO002822,25,2022-09-28,2022-11-03,466687.46,Completed,2022-11-03,Net 45,Charlie Hughes,4
9421,PO009421,50,2022-09-28,2022-11-25,84581.28,Completed,2022-10-22,Net 60,Henry Thomas,8
13752,PO013752,39,2022-09-28,2022-10-16,416566.28,Completed,2022-10-06,Net 60,James Hill,2
4363,PO004363,14,2022-09-29,2022-11-01,343902.17,Open,,Net 90,Jessica Harris,2
12346,PO012346,23,2022-09-29,2022-11-16,200513.61,Completed,2022-10-13,Net 45,George Hughes,4
5305,PO005305,44,2022-09-29,2022-10-16,397503.99,Cancelled,,Net 30,Thomas Robinson,3
4715,PO004715,38,2022-09-29,2022-10-12,472318.28,Open,,Net 90,Mia Evans,10
13915,PO013915,16,2022-09-29,2022-11-06,243460.11,Cancelled,,Net 45,Henry Hall,1
15546,PO015546,27,2022-09-29,2022-10-22,81964.35,Completed,2022-10-22,Net 60,Sophia Clarke,4
97,PO000097,27,2022-09-29,2022-10-20,159062.07,Partial,,Net 45,Amelia White,1
16481,PO016481,19,2022-09-29,2022-11-06,283847.53,Cancelled,,Net 90,Charlie Williams,2
13636,PO013636,22,2022-09-29,2022-11-02,151305.06,Completed,2022-11-01,Net 90,Alice Thomas,8
1584,PO001584,29,2022-09-29,2022-10-12,399643.7,Completed,2022-10-24,Net 45,Charlie Jackson,3
13338,PO013338,43,2022-09-30,2022-10-28,295004.74,Completed,2022-10-24,Net 30,Samuel Jones,3
2008,PO002008,9,2022-09-30,2022-11-18,123709.84,Open,,Net 90,Matthew Taylor,6
9950,PO009950,39,2022-09-30,2022-10-22,435511.58,Completed,2022-11-06,Net 90,Emily Wright,4
1910,PO001910,46,2022-09-30,2022-11-05,81558.06,Completed,2022-10-17,Net 90,Evelyn Evans,10
7439,PO007439,31,2022-09-30,2022-11-02,7299.85,Partial,,Net 45,David Taylor,2
5478,PO005478,4,2022-09-30,2022-11-10,496324.85,Open,,Net 45,Jack Cooper,3
12418,PO012418,36,2022-09-30,2022-11-23,399611.58,Completed,2022-10-26,Net 60,George Hughes,9
3856,PO003856,4,2022-09-30,2022-11-12,166331.4,Completed,2022-10-25,Net 60,Harper Williams,4
4006,PO004006,12,2022-10-01,2022-11-17,17110.04,Cancelled,,Net 90,Charlie Walker,8
15255,PO015255,19,2022-10-01,2022-11-02,473258.31,Cancelled,,Net 30,Thomas Evans,3
12482,PO012482,9,2022-10-01,2022-11-23,113310.82,Cancelled,,Net 90,Emily Taylor,3
11397,PO011397,23,2022-10-01,2022-10-29,465259.61,Cancelled,,Net 45,Jack Robinson,10
14003,PO014003,25,2022-10-01,2022-11-13,345021.93,Cancelled,,Net 90,Oliver Robinson,5
2536,PO002536,36,2022-10-01,2022-10-16,231833.89,Completed,2022-10-17,Net 90,Chloe Brown,6
2949,PO002949,35,2022-10-01,2022-10-16,395965.96,Open,,Net 60,Chloe Williams,7
8276,PO008276,45,2022-10-01,2022-10-24,280820.04,Partial,,Net 45,Leo Hughes,4
7446,PO007446,36,2022-10-01,2022-10-29,487179.02,Open,,Net 30,Evelyn Walker,5
14555,PO014555,38,2022-10-01,2022-10-17,377862.63,Completed,2022-11-05,Net 30,Sophia Roberts,3
4750,PO004750,15,2022-10-01,2022-11-18,102250.15,Partial,,Net 45,Noah Johnson,9
2851,PO002851,22,2022-10-01,2022-10-14,149915.2,Completed,2022-11-15,Net 60,Freya Wood,7
870,PO000870,29,2022-10-01,2022-11-20,475544.23,Partial,,Net 30,Chloe Clarke,6
18220,PO018220,19,2022-10-01,2022-10-10,273057.15,Partial,,Net 90,Isabella Hill,7
11822,PO011822,22,2022-10-01,2022-10-28,201691.06,Completed,2022-10-13,Net 45,Oliver Hill,9
10792,PO010792,2,2022-10-01,2022-10-13,331292.19,Completed,2022-10-14,Net 30,Leo Clarke,10
1005,PO001005,18,2022-10-02,2022-10-14,177778.33,Completed,2022-10-14,Net 60,Samuel Patel,10
4344,PO004344,48,2022-10-02,2022-10-26,334708.33,Cancelled,,Net 60,Chloe Roberts,9
19455,PO019455,36,2022-10-02,2022-11-16,364588.48,Completed,2022-10-20,Net 60,Chloe Lewis,6
11776,PO011776,14,2022-10-02,2022-11-18,121265.16,Partial,,Net 90,Henry Jackson,9
10449,PO010449,21,2022-10-02,2022-10-13,402320.39,Open,,Net 60,William Davies,4
15815,PO015815,3,2022-10-02,2022-10-26,282489.62,Completed,2022-11-01,Net 30,Grace Smith,10
5758,PO005758,44,2022-10-02,2022-10-25,20947.65,Completed,2022-10-13,Net 45,Olivia Clarke,5
15034,PO015034,50,2022-10-02,2022-10-13,149777.9,Partial,,Net 90,Leo Jackson,1
3653,PO003653,25,2022-10-02,2022-11-28,281937.64,Completed,2022-10-30,Net 90,David Hughes,10
7276,PO007276,3,2022-10-03,2022-10-22,152096.13,Cancelled,,Net 45,Sophie Brown,8
10323,PO010323,35,2022-10-03,2022-10-29,320521.11,Completed,2022-10-24,Net 60,Ruby Robinson,5
4173,PO004173,42,2022-10-03,2022-10-20,14134.17,Partial,,Net 90,Chloe Wright,3
11031,PO011031,38,2022-10-03,2022-11-16,229950.28,Open,,Net 30,Mia Thompson,9
13935,PO013935,31,2022-10-03,2022-10-22,142332.62,Cancelled,,Net 45,Charlotte Taylor,9
7331,PO007331,10,2022-10-03,2022-10-12,10512.76,Completed,2022-10-27,Net 60,Joseph Smith,7
8084,PO008084,49,2022-10-03,2022-11-05,129796.22,Partial,,Net 60,Olivia Thompson,6
2177,PO002177,32,2022-10-03,2022-11-09,395676.51,Partial,,Net 90,Alexander Wilson,5
5475,PO005475,19,2022-10-03,2022-10-22,359388.45,Completed,2022-11-16,Net 90,Noah Johnson,8
17358,PO017358,15,2022-10-03,2022-11-20,17017.18,Completed,2022-11-15,Net 30,Alexander Jones,1
15674,PO015674,27,2022-10-03,2022-11-18,231302.23,Cancelled,,Net 30,William Evans,8
19734,PO019734,37,2022-10-04,2022-11-24,178727.75,Open,,Net 30,Matthew Hughes,1
16258,PO016258,40,2022-10-04,2022-10-25,170454.38,Completed,2022-11-13,Net 90,Sophia Harris,3
11118,PO011118,28,2022-10-04,2022-11-13,479972.2,Cancelled,,Net 60,Evelyn Brown,2
1082,PO001082,14,2022-10-04,2022-11-12,7136.21,Completed,2022-10-29,Net 60,Jessica Walker,10
3275,PO003275,12,2022-10-04,2022-11-09,96966.01,Cancelled,,Net 30,James Green,10
4655,PO004655,28,2022-10-04,2022-11-10,202605.94,Completed,2022-11-13,Net 30,James Turner,3
17690,PO017690,46,2022-10-04,2022-12-01,4113.47,Completed,2022-11-04,Net 30,Olivia Smith,3
7320,PO007320,47,2022-10-04,2022-12-01,75814.11,Partial,,Net 60,Lily Wood,2
18581,PO018581,41,2022-10-05,2022-11-27,316793.76,Completed,2022-11-06,Net 90,Matthew Evans,10
19881,PO019881,40,2022-10-05,2022-11-05,448709.21,Partial,,Net 90,George Green,10
18998,PO018998,47,2022-10-05,2022-11-03,460938.19,Completed,2022-11-02,Net 45,Charlotte Roberts,7
4812,PO004812,28,2022-10-05,2022-10-22,427544.2,Partial,,Net 45,Freya Williams,9
19258,PO019258,2,2022-10-05,2022-11-16,63660.7,Completed,2022-10-31,Net 90,Lucas Hill,1
7508,PO007508,42,2022-10-05,2022-12-02,26635.43,Cancelled,,Net 90,Chloe Hall,2
7913,PO007913,18,2022-10-05,2022-11-24,36653.13,Open,,Net 60,Daniel Jones,9
398,PO000398,22,2022-10-05,2022-11-29,202063.76,Completed,2022-11-08,Net 90,Daniel Brown,1
4528,PO004528,10,2022-10-06,2022-10-30,148562.0,Open,,Net 60,Oscar Wright,5
4034,PO004034,36,2022-10-06,2022-11-06,39952.22,Completed,2022-10-26,Net 30,Jack Lewis,4
16369,PO016369,1,2022-10-06,2022-10-23,122880.45,Completed,2022-10-19,Net 45,Alice Cooper,1
14530,PO014530,6,2022-10-06,2022-10-23,415790.97,Partial,,Net 30,Lucas Robinson,6
14237,PO014237,34,2022-10-06,2022-10-23,77828.2,Cancelled,,Net 90,Charlotte Davies,5
19286,PO019286,50,2022-10-07,2022-11-15,443194.96,Completed,2022-11-14,Net 45,Jessica Williams,6
15667,PO015667,2,2022-10-07,2022-11-30,43755.36,Completed,2022-10-24,Net 90,Leo Jones,10
8919,PO008919,39,2022-10-07,2022-10-28,485468.44,Partial,,Net 60,Ella Johnson,2
6031,PO006031,48,2022-10-07,2022-10-21,119416.67,Open,,Net 45,Samuel Edwards,10
5616,PO005616,34,2022-10-07,2022-11-15,11157.93,Completed,2022-11-10,Net 90,Oliver Edwards,1
6367,PO006367,19,2022-10-07,2022-11-04,415305.71,Open,,Net 90,David Turner,8
7113,PO007113,5,2022-10-07,2022-11-05,164235.72,Completed,2022-10-17,Net 90,George Clarke,2
8747,PO008747,35,2022-10-07,2022-10-16,326561.97,Partial,,Net 30,Ella Roberts,4
4563,PO004563,40,2022-10-07,2022-11-19,66201.56,Open,,Net 45,Henry Jackson,5
18045,PO018045,31,2022-10-07,2022-11-12,342335.46,Completed,2022-11-21,Net 30,Benjamin Wilson,5
14926,PO014926,20,2022-10-07,2022-11-12,368739.72,Completed,2022-11-08,Net 60,Chloe Walker,2
2486,PO002486,10,2022-10-07,2022-11-05,288143.17,Cancelled,,Net 30,Isabella Wood,1
11096,PO011096,29,2022-10-08,2022-10-24,415973.6,Partial,,Net 30,Mia Hughes,7
11085,PO011085,32,2022-10-08,2022-10-19,54578.94,Open,,Net 60,David Clarke,3
11086,PO011086,25,2022-10-08,2022-11-04,308512.51,Cancelled,,Net 45,Jack Taylor,10
19897,PO019897,18,2022-10-08,2022-12-02,236108.75,Open,,Net 45,Noah Johnson,10
13161,PO013161,6,2022-10-08,2022-10-15,108657.96,Open,,Net 60,Noah Jones,6
16235,PO016235,13,2022-10-08,2022-11-10,225193.84,Completed,2022-10-17,Net 60,Daniel Green,2
2225,PO002225,3,2022-10-08,2022-10-20,191262.95,Open,,Net 90,Mia Green,4
19987,PO019987,29,2022-10-08,2022-10-16,79711.76,Completed,2022-10-23,Net 60,Chloe Taylor,4
4183,PO004183,11,2022-10-08,2022-10-19,236594.5,Completed,2022-11-06,Net 45,Thomas Thompson,1
17440,PO017440,14,2022-10-08,2022-11-24,35743.21,Completed,2022-10-18,Net 30,Sophie Johnson,5
3331,PO003331,18,2022-10-08,2022-10-31,174865.54,Partial,,Net 45,Evelyn Hall,3
18976,PO018976,39,2022-10-09,2022-10-25,312947.23,Completed,2022-10-21,Net 30,Charlotte Smith,8
4195,PO004195,19,2022-10-09,2022-11-15,96630.96,Completed,2022-11-16,Net 45,Joseph Williams,7
15477,PO015477,18,2022-10-09,2022-10-26,185254.98,Cancelled,,Net 90,Matthew Evans,4
8104,PO008104,38,2022-10-09,2022-10-17,430954.91,Open,,Net 60,Ella Wright,8
19469,PO019469,3,2022-10-09,2022-11-28,155384.21,Open,,Net 60,Evelyn Wright,4
11852,PO011852,4,2022-10-09,2022-10-29,344567.26,Completed,2022-10-25,Net 30,James Wood,10
8845,PO008845,41,2022-10-09,2022-11-16,225443.71,Open,,Net 60,Harper Green,3
1333,PO001333,38,2022-10-09,2022-11-03,95472.48,Open,,Net 45,Emily Lewis,4
17688,PO017688,38,2022-10-09,2022-11-05,105300.49,Completed,2022-11-03,Net 90,Oscar Hall,7
448,PO000448,28,2022-10-10,2022-11-16,354609.35,Completed,2022-11-05,Net 90,William Robinson,6
14051,PO014051,48,2022-10-10,2022-11-18,373549.97,Partial,,Net 45,Freya Williams,1
5956,PO005956,29,2022-10-10,2022-10-24,25959.66,Open,,Net 30,Emma Roberts,5
18194,PO018194,14,2022-10-10,2022-11-27,76966.03,Completed,2022-11-08,Net 60,Benjamin Patel,10
10315,PO010315,22,2022-10-10,2022-11-17,92226.63,Completed,2022-11-01,Net 60,Sophia Wright,6
1360,PO001360,5,2022-10-10,2022-11-27,42732.35,Partial,,Net 60,Alice Jackson,2
5471,PO005471,21,2022-10-10,2022-11-08,60349.07,Completed,2022-10-30,Net 60,Jessica Wright,5
10021,PO010021,15,2022-10-10,2022-11-08,14915.45,Partial,,Net 90,Oscar Jones,1
12729,PO012729,27,2022-10-10,2022-11-14,144260.68,Completed,2022-10-23,Net 30,Alexander Turner,6
5140,PO005140,19,2022-10-11,2022-11-08,236615.4,Completed,2022-11-15,Net 30,Mia Taylor,2
4540,PO004540,3,2022-10-11,2022-11-05,26608.8,Cancelled,,Net 60,Oscar Turner,9
7174,PO007174,29,2022-10-11,2022-11-21,371447.08,Partial,,Net 90,Oscar White,1
13436,PO013436,27,2022-10-11,2022-11-23,297786.26,Partial,,Net 90,Harper Jackson,5
13397,PO013397,11,2022-10-11,2022-12-02,433003.95,Open,,Net 90,David Walker,9
17569,PO017569,17,2022-10-11,2022-12-09,66983.47,Cancelled,,Net 90,Matthew Harris,3
15281,PO015281,29,2022-10-11,2022-10-29,337810.04,Cancelled,,Net 30,William Turner,8
8654,PO008654,33,2022-10-11,2022-11-13,66214.63,Cancelled,,Net 30,Henry Smith,6
11545,PO011545,2,2022-10-11,2022-10-25,12549.79,Completed,2022-11-23,Net 60,Chloe Thompson,4
9046,PO009046,48,2022-10-11,2022-10-21,16148.87,Cancelled,,Net 90,Sophie Thomas,1
13267,PO013267,39,2022-10-11,2022-11-08,172717.66,Completed,2022-11-17,Net 30,Lucas Williams,8
3374,PO003374,49,2022-10-11,2022-10-28,311563.27,Cancelled,,Net 90,Lily Johnson,3
3634,PO003634,33,2022-10-11,2022-12-05,307168.75,Completed,2022-10-18,Net 45,William Clarke,6
6472,PO006472,4,2022-10-11,2022-11-09,419029.89,Partial,,Net 30,Emily Hill,1
4683,PO004683,6,2022-10-11,2022-11-30,413721.86,Completed,2022-11-15,Net 45,Matthew White,1
16356,PO016356,15,2022-10-12,2022-11-15,8731.73,Completed,2022-11-09,Net 90,Ella Turner,1
7462,PO007462,11,2022-10-12,2022-11-01,470662.88,Completed,2022-11-22,Net 60,Daniel Thompson,3
17910,PO017910,26,2022-10-12,2022-11-28,121852.08,Open,,Net 90,Charlotte Martin,6
5227,PO005227,19,2022-10-12,2022-11-13,363518.62,Completed,2022-11-06,Net 45,Samuel Wilson,5
2812,PO002812,18,2022-10-12,2022-12-01,295170.53,Completed,2022-10-25,Net 60,Daniel Walker,7
1722,PO001722,47,2022-10-12,2022-11-25,384688.98,Open,,Net 45,Alice Johnson,6
7404,PO007404,47,2022-10-13,2022-11-24,347621.62,Completed,2022-10-30,Net 60,Amelia Walker,2
8121,PO008121,10,2022-10-13,2022-11-29,470120.57,Completed,2022-11-21,Net 45,Ella Harris,1
15956,PO015956,45,2022-10-13,2022-11-30,5980.83,Partial,,Net 90,Ruby Martin,3
8718,PO008718,43,2022-10-13,2022-11-20,344995.83,Completed,2022-10-29,Net 45,Lucas Walker,9
11272,PO011272,49,2022-10-13,2022-11-02,462327.79,Completed,2022-11-14,Net 30,Chloe Jones,2
17359,PO017359,7,2022-10-13,2022-11-24,184495.26,Cancelled,,Net 90,Sophie Taylor,3
11715,PO011715,6,2022-10-13,2022-11-25,428325.23,Cancelled,,Net 60,William Brown,7
7016,PO007016,2,2022-10-13,2022-12-05,386845.28,Cancelled,,Net 45,Lily Jackson,9
7409,PO007409,8,2022-10-14,2022-11-03,403306.53,Completed,2022-11-01,Net 60,Thomas Evans,3
9132,PO009132,20,2022-10-14,2022-10-23,494671.55,Partial,,Net 30,David Hughes,1
450,PO000450,28,2022-10-14,2022-10-28,350700.06,Completed,2022-11-10,Net 90,Oliver Taylor,1
11237,PO011237,7,2022-10-14,2022-12-09,381489.85,Completed,2022-11-20,Net 30,Amelia Robinson,6
11827,PO011827,30,2022-10-14,2022-11-20,453806.72,Open,,Net 45,Alice White,1
6004,PO006004,3,2022-10-14,2022-11-17,253933.16,Completed,2022-11-05,Net 30,Lily Martin,4
11473,PO011473,2,2022-10-14,2022-10-29,336863.75,Open,,Net 45,Ruby Roberts,9
9664,PO009664,47,2022-10-14,2022-11-25,232778.46,Completed,2022-11-02,Net 45,Jessica Turner,1
3891,PO003891,38,2022-10-14,2022-11-20,382593.48,Partial,,Net 30,Emily Martin,10
15826,PO015826,27,2022-10-15,2022-11-26,302594.93,Partial,,Net 60,Charlotte Edwards,3
19678,PO019678,18,2022-10-15,2022-11-24,328174.35,Cancelled,,Net 90,George Patel,6
9324,PO009324,35,2022-10-15,2022-11-04,343288.72,Cancelled,,Net 45,Isabella Martin,4
8678,PO008678,28,2022-10-15,2022-11-20,492313.91,Completed,2022-10-29,Net 30,Leo Jackson,4
15429,PO015429,47,2022-10-15,2022-11-09,384265.35,Cancelled,,Net 45,Grace Robinson,4
17618,PO017618,6,2022-10-15,2022-11-29,494857.37,Completed,2022-11-24,Net 90,Alice Martin,9
2545,PO002545,16,2022-10-15,2022-12-13,228542.63,Completed,2022-10-31,Net 30,Amelia Patel,5
55,PO000055,10,2022-10-15,2022-12-03,123836.65,Open,,Net 45,Harry White,2
17407,PO017407,25,2022-10-15,2022-11-12,351228.75,Completed,2022-10-26,Net 45,Henry Harris,3
11101,PO011101,29,2022-10-15,2022-11-22,370058.96,Completed,2022-10-28,Net 30,Thomas Taylor,2
3586,PO003586,36,2022-10-15,2022-11-09,174091.29,Cancelled,,Net 30,Samuel Wilson,4
3569,PO003569,7,2022-10-15,2022-10-29,125767.3,Completed,2022-10-31,Net 45,Ella Wilson,3
7386,PO007386,15,2022-10-15,2022-11-22,32546.94,Completed,2022-10-23,Net 45,Sophia Smith,10
14611,PO014611,34,2022-10-16,2022-12-11,87045.92,Partial,,Net 60,Ava White,5
1350,PO001350,44,2022-10-16,2022-11-17,311522.42,Completed,2022-11-13,Net 60,Matthew Martin,1
9231,PO009231,18,2022-10-16,2022-11-23,487985.33,Cancelled,,Net 60,Chloe Wilson,8
5723,PO005723,25,2022-10-16,2022-11-10,196922.73,Completed,2022-11-15,Net 60,George Jones,6
5973,PO005973,46,2022-10-16,2022-12-11,237959.78,Partial,,Net 30,Oscar Evans,5
6325,PO006325,42,2022-10-16,2022-11-27,444330.84,Partial,,Net 60,Emma Brown,9
3181,PO003181,41,2022-10-16,2022-11-16,180242.92,Cancelled,,Net 45,Lily Green,3
6581,PO006581,12,2022-10-16,2022-11-27,125884.34,Open,,Net 45,Harry White,9
12022,PO012022,17,2022-10-17,2022-11-05,171665.41,Cancelled,,Net 45,Ruby Martin,9
643,PO000643,37,2022-10-17,2022-10-30,31852.98,Open,,Net 90,Oscar Brown,5
17800,PO017800,31,2022-10-17,2022-10-30,192782.83,Cancelled,,Net 90,Charlie Thomas,5
7442,PO007442,2,2022-10-17,2022-11-28,334193.88,Cancelled,,Net 30,Ruby Wilson,5
12422,PO012422,40,2022-10-17,2022-11-11,170248.06,Completed,2022-10-30,Net 30,Thomas Davies,9
15589,PO015589,10,2022-10-17,2022-12-07,387437.56,Completed,2022-11-21,Net 90,Ava Hughes,5
16696,PO016696,33,2022-10-17,2022-11-26,22154.38,Partial,,Net 30,Charlie Robinson,3
11836,PO011836,5,2022-10-17,2022-10-25,475907.9,Completed,2022-11-12,Net 90,Jessica Jones,9
8947,PO008947,21,2022-10-17,2022-10-30,453987.3,Completed,2022-11-25,Net 45,Emily Hall,1
13950,PO013950,5,2022-10-17,2022-11-14,16353.35,Partial,,Net 60,Sophia Thomas,2
16093,PO016093,18,2022-10-18,2022-11-22,276656.0,Completed,2022-11-08,Net 45,Harry Thomas,5
2995,PO002995,19,2022-10-18,2022-10-26,245208.77,Cancelled,,Net 60,Alice Taylor,2
7406,PO007406,50,2022-10-18,2022-11-06,116210.77,Completed,2022-10-25,Net 60,Joseph Evans,5
1322,PO001322,29,2022-10-18,2022-11-10,355175.83,Cancelled,,Net 60,Evelyn Brown,1
14592,PO014592,6,2022-10-18,2022-10-30,181353.1,Partial,,Net 30,James Walker,10
5350,PO005350,16,2022-10-18,2022-11-13,181683.67,Completed,2022-11-25,Net 60,Benjamin Robinson,9
19542,PO019542,34,2022-10-18,2022-12-13,125292.2,Open,,Net 90,David Hall,2
10163,PO010163,44,2022-10-18,2022-10-25,342686.65,Open,,Net 45,Emma Jones,9
12458,PO012458,21,2022-10-19,2022-11-05,200919.51,Cancelled,,Net 30,Isabella Wilson,6
14866,PO014866,3,2022-10-19,2022-10-30,468995.35,Cancelled,,Net 30,Isabella Robinson,3
1176,PO001176,38,2022-10-19,2022-12-05,202847.35,Completed,2022-10-28,Net 60,Oscar Thompson,1
3441,PO003441,48,2022-10-19,2022-10-30,446420.19,Completed,2022-11-03,Net 90,Daniel Wood,1
11666,PO011666,50,2022-10-19,2022-12-11,369318.05,Completed,2022-10-26,Net 90,Benjamin Taylor,5
16668,PO016668,37,2022-10-19,2022-12-03,177483.76,Completed,2022-11-11,Net 60,Olivia Brown,7
10512,PO010512,1,2022-10-19,2022-12-17,302932.16,Cancelled,,Net 45,Samuel Lewis,10
2671,PO002671,40,2022-10-20,2022-11-23,371734.29,Completed,2022-11-28,Net 90,Grace Evans,4
10844,PO010844,28,2022-10-20,2022-12-15,210591.77,Cancelled,,Net 30,Jack Jones,6
277,PO000277,43,2022-10-20,2022-10-31,70194.33,Open,,Net 45,Evelyn Hall,4
2800,PO002800,47,2022-10-20,2022-10-27,286327.36,Completed,2022-11-10,Net 60,Oliver Harris,1
8095,PO008095,45,2022-10-20,2022-11-08,126580.25,Partial,,Net 60,Oliver Williams,2
11928,PO011928,23,2022-10-20,2022-11-11,179189.78,Partial,,Net 90,Sophie Taylor,6
3829,PO003829,41,2022-10-20,2022-11-01,270876.17,Completed,2022-10-28,Net 60,George Williams,3
19906,PO019906,11,2022-10-20,2022-11-17,257787.53,Completed,2022-11-05,Net 90,Daniel Lewis,3
12632,PO012632,11,2022-10-20,2022-11-27,440941.46,Completed,2022-11-02,Net 90,Olivia Robinson,9
13513,PO013513,32,2022-10-20,2022-11-06,494624.39,Cancelled,,Net 90,James Davies,1
10999,PO010999,40,2022-10-21,2022-11-16,384147.48,Open,,Net 30,Charlie Wood,3
2848,PO002848,43,2022-10-21,2022-11-21,249134.02,Open,,Net 45,Daniel Walker,1
11093,PO011093,41,2022-10-21,2022-11-16,120630.12,Completed,2022-11-18,Net 30,George Davies,7
17261,PO017261,41,2022-10-21,2022-11-25,485566.76,Cancelled,,Net 60,James Taylor,7
2119,PO002119,13,2022-10-22,2022-11-19,153251.36,Cancelled,,Net 90,Olivia Thompson,8
13884,PO013884,35,2022-10-22,2022-11-08,110466.67,Open,,Net 45,Oscar Martin,4
9517,PO009517,33,2022-10-22,2022-12-15,93095.94,Completed,2022-11-28,Net 60,Matthew Hughes,10
4268,PO004268,4,2022-10-22,2022-11-18,395179.32,Completed,2022-11-01,Net 90,William Lewis,3
5968,PO005968,21,2022-10-22,2022-11-27,280297.99,Completed,2022-11-27,Net 60,Daniel Williams,10
1344,PO001344,10,2022-10-22,2022-12-10,402727.57,Partial,,Net 45,Thomas Edwards,8
3297,PO003297,22,2022-10-22,2022-12-12,265919.32,Completed,2022-11-10,Net 45,Grace White,4
18285,PO018285,22,2022-10-22,2022-11-04,392339.4,Completed,2022-11-03,Net 90,Alexander Jackson,7
9765,PO009765,31,2022-10-22,2022-11-05,375259.52,Completed,2022-12-05,Net 60,Grace Thompson,10
19609,PO019609,17,2022-10-22,2022-11-12,374805.9,Completed,2022-11-11,Net 90,Mia Thompson,1
2661,PO002661,5,2022-10-22,2022-11-14,468940.05,Completed,2022-12-02,Net 60,Charlotte Evans,7
9415,PO009415,44,2022-10-22,2022-11-05,394412.53,Completed,2022-12-03,Net 60,Harry Walker,2
3210,PO003210,34,2022-10-22,2022-11-08,438000.65,Completed,2022-11-17,Net 60,Joseph Roberts,4
18531,PO018531,46,2022-10-23,2022-12-16,380961.6,Completed,2022-11-27,Net 45,Oliver Thomas,7
