employee_id,employee_name,email,department,job_title,job_level,employment_type,hire_date,tenure_years,work_location,work_city,work_type,salary,manager_id,cost_centre,status,gender,age_band,performance_rating,last_promotion_date,training_hours_ytd
EMP1203,Olivia Johnson,emp1203@snowtelco.co.uk,Finance,Senior Finance Specialist,Senior,Full-time,2018-10-07,7.3,Manchester Office,Manchester,On-site,65145.0,EMP0144,CC004,Active,M,35-44,5,2025-06-14,33
EMP1204,Daniel Davies,emp1204@snowtelco.co.uk,Finance,Mid Finance Specialist,Mid,Full-time,2016-05-11,9.7,Birmingham Office,Birmingham,Hybrid,42577.0,EMP0072,CC004,Active,Other,18-24,5,2024-08-12,70
EMP1205,Michael Roberts,emp1205@snowtelco.co.uk,Product Management,Mid Product Management Specialist,Mid,Full-time,2020-10-04,5.3,Cardiff Office,Cardiff,Hybrid,51689.0,EMP0201,CC011,Active,M,18-24,3,2024-10-05,37
EMP1206,William Williams,emp1206@snowtelco.co.uk,Retail Operations,Lead Retail Operations Specialist,Lead,Full-time,2024-08-26,1.4,SnowTelco Liverpool Airport 2,Liverpool,On-site,92273.0,EMP0081,CC001,Active,M,25-34,4,2025-05-16,15
EMP1207,Emily Brown,emp1207@snowtelco.co.uk,Retail Operations,Mid Retail Operations Specialist,Mid,Full-time,2025-11-27,0.2,SnowTelco Coventry Train 2,Coventry,On-site,49703.0,EMP0130,CC001,Active,M,35-44,4,,44
EMP1208,Emma Walker,emp1208@snowtelco.co.uk,Network Engineering,Mid Network Engineering Specialist,Mid,Full-time,2018-11-02,7.2,Birmingham Office,Birmingham,Hybrid,43602.0,EMP0077,CC002,Active,F,35-44,3,2021-08-20,14
EMP1209,Daniel Williams,emp1209@snowtelco.co.uk,Retail Operations,Entry Retail Operations Specialist,Entry,Full-time,2021-11-24,4.2,SnowTelco London Shopping 16,London,On-site,22469.0,EMP0400,CC001,Active,M,25-34,4,2023-07-21,65
EMP1210,Sarah Thomas,emp1210@snowtelco.co.uk,Marketing,Entry Marketing Specialist,Entry,Full-time,2017-09-22,8.4,Edinburgh Office,Edinburgh,Remote,24653.0,EMP0283,CC005,Active,F,35-44,2,2021-07-23,35
EMP1211,Thomas Wright,emp1211@snowtelco.co.uk,Network Engineering,Manager of Network Engineering,Manager,Intern,2023-04-07,2.8,Edinburgh Office,Edinburgh,Remote,81959.0,EMP0003,CC002,Active,F,55+,3,2025-06-26,31
EMP1212,George Smith,emp1212@snowtelco.co.uk,Product Management,Entry Product Management Specialist,Entry,Full-time,2016-05-01,9.8,Edinburgh Office,Edinburgh,Hybrid,22202.0,EMP0035,CC011,Active,F,45-54,5,2023-10-12,59
EMP1213,Lucy Roberts,emp1213@snowtelco.co.uk,Product Management,Entry Product Management Specialist,Entry,Full-time,2017-03-20,8.9,Cardiff Office,Cardiff,Remote,27440.0,EMP0343,CC011,Active,F,45-54,4,2021-01-06,55
EMP1214,William Roberts,emp1214@snowtelco.co.uk,Retail Operations,Junior Retail Operations Specialist,Junior,Full-time,2022-03-07,3.9,SnowTelco London Flagship,London,On-site,28260.0,EMP0122,CC001,On Leave,Other,25-34,4,2023-07-25,49
EMP1215,Sarah Thompson,emp1215@snowtelco.co.uk,Customer Service,Junior Customer Service Specialist,Junior,Full-time,2020-07-06,5.6,Glasgow Contact Centre,Glasgow,Remote,32786.0,EMP0287,CC003,Active,F,45-54,4,2022-03-09,55
EMP1216,Amelia Brown,emp1216@snowtelco.co.uk,Retail Operations,Junior Retail Operations Specialist,Junior,Part-time,2021-06-24,4.6,SnowTelco Liverpool Train 7,Liverpool,On-site,33275.0,EMP0358,CC001,Active,M,18-24,2,2022-04-25,2
EMP1217,Thomas Roberts,emp1217@snowtelco.co.uk,Retail Operations,Senior Retail Operations Specialist,Senior,Part-time,2023-06-21,2.6,SnowTelco Edinburgh High 6,Edinburgh,On-site,65163.0,EMP0101,CC001,Active,F,45-54,4,2024-08-06,66
EMP1218,Harry Thompson,emp1218@snowtelco.co.uk,Retail Operations,Entry Retail Operations Specialist,Entry,Full-time,2025-02-16,0.9,SnowTelco London Shopping 23,London,On-site,24043.0,EMP0303,CC001,Active,M,45-54,3,,50
EMP1219,Amelia Williams,emp1219@snowtelco.co.uk,Marketing,Entry Marketing Specialist,Entry,Full-time,2016-07-17,9.5,Birmingham Office,Birmingham,Remote,26924.0,EMP0066,CC005,Active,M,35-44,4,2022-05-25,25
EMP1220,Sophie Thomas,emp1220@snowtelco.co.uk,Retail Operations,Lead Retail Operations Specialist,Lead,Full-time,2017-04-21,8.8,SnowTelco Milton Keynes Standard,Milton Keynes,On-site,93091.0,EMP0023,CC001,Active,M,45-54,4,2018-09-09,3
EMP1221,Daniel Thompson,emp1221@snowtelco.co.uk,Retail Operations,Mid Retail Operations Specialist,Mid,Full-time,2021-07-23,4.5,SnowTelco Sheffield Train 4,Sheffield,On-site,54871.0,EMP0122,CC001,Active,F,55+,2,2023-06-08,63
EMP1222,Emma Thomas,emp1222@snowtelco.co.uk,Retail Operations,Junior Retail Operations Specialist,Junior,Full-time,2018-01-09,8.1,SnowTelco London Train 25,London,On-site,31599.0,EMP0135,CC001,Active,F,35-44,5,2023-11-13,32
EMP1223,Emma Evans,emp1223@snowtelco.co.uk,Customer Service,Junior Customer Service Specialist,Junior,Full-time,2016-10-16,9.3,Manchester Contact Centre,Manchester,On-site,37023.0,EMP0397,CC003,Active,Other,25-34,2,2017-07-15,64
EMP1224,Emily Wright,emp1224@snowtelco.co.uk,Retail Operations,Mid Retail Operations Specialist,Mid,Full-time,2017-10-27,8.3,SnowTelco Birmingham Train 5,Birmingham,On-site,53507.0,EMP0366,CC001,Active,M,25-34,5,2021-04-04,78
EMP1225,Daniel Evans,emp1225@snowtelco.co.uk,Retail Operations,Junior Retail Operations Specialist,Junior,Full-time,2025-02-28,0.9,SnowTelco London Train 36,London,On-site,36733.0,EMP0079,CC001,Active,Other,35-44,2,,48
EMP1226,Amelia Thompson,emp1226@snowtelco.co.uk,Retail Operations,Junior Retail Operations Specialist,Junior,Full-time,2016-12-09,9.1,SnowTelco Cambridge Shopping 2,Cambridge,On-site,37209.0,EMP0132,CC001,Active,M,25-34,1,2017-11-25,67
EMP1227,Michael Taylor,emp1227@snowtelco.co.uk,Retail Operations,VP of Retail Operations,VP,Full-time,2020-02-24,5.9,SnowTelco Stoke Standard,Stoke,On-site,194446.0,,CC001,Active,M,35-44,4,2024-06-19,28
EMP1228,Sophie Taylor,emp1228@snowtelco.co.uk,Marketing,Manager of Marketing,Manager,Full-time,2022-06-19,3.6,London HQ,London,Remote,97448.0,EMP0017,CC005,Active,Other,35-44,5,2024-07-18,22
EMP1229,Emma Williams,emp1229@snowtelco.co.uk,Customer Service,Mid Customer Service Specialist,Mid,Full-time,2023-07-26,2.5,Glasgow Contact Centre,Glasgow,On-site,39429.0,EMP0116,CC003,Active,M,35-44,4,2025-03-17,36
EMP1230,David Wright,emp1230@snowtelco.co.uk,Sales - Consumer,Mid Sales Specialist,Mid,Full-time,2024-03-08,1.9,Cardiff Office,Cardiff,On-site,41703.0,EMP0065,CC007,Active,M,25-34,5,2025-02-14,62
EMP1231,Olivia Taylor,emp1231@snowtelco.co.uk,Retail Operations,Entry Retail Operations Specialist,Entry,Contract,2020-09-20,5.4,SnowTelco London Airport 40,London,On-site,23684.0,EMP0155,CC001,Active,Other,45-54,5,2022-09-23,2
EMP1232,Olivia Evans,emp1232@snowtelco.co.uk,IT,Senior IT Specialist,Senior,Full-time,2020-08-23,5.4,Manchester Office,Manchester,Hybrid,60757.0,EMP0049,CC009,Active,Other,35-44,3,2022-01-21,24
EMP1233,Emily Johnson,emp1233@snowtelco.co.uk,Finance,VP of Finance,VP,Part-time,2025-09-07,0.4,Edinburgh Office,Edinburgh,Hybrid,231915.0,,CC004,On Leave,Other,35-44,3,,68
EMP1234,George Brown,emp1234@snowtelco.co.uk,Customer Service,Junior Customer Service Specialist,Junior,Contract,2022-03-14,3.9,London Contact Centre,London,Remote,31142.0,EMP0372,CC003,Active,F,25-34,2,2024-10-13,49
EMP1235,David White,emp1235@snowtelco.co.uk,Retail Operations,Director of Retail Operations,Director,Part-time,2025-02-26,0.9,SnowTelco London Train 35,London,On-site,150264.0,,CC001,Active,F,25-34,4,,40
EMP1236,William Johnson,emp1236@snowtelco.co.uk,Retail Operations,Mid Retail Operations Specialist,Mid,Full-time,2020-07-02,5.6,SnowTelco London Shopping 32,London,On-site,46832.0,EMP0132,CC001,On Leave,Other,35-44,5,2022-07-08,70
EMP1237,Sarah Thomas,emp1237@snowtelco.co.uk,Network Engineering,Entry Network Engineering Specialist,Entry,Full-time,2016-02-25,9.9,London HQ,London,On-site,25430.0,EMP0140,CC002,Active,Other,35-44,2,2018-11-03,46
EMP1238,Sarah Thomas,emp1238@snowtelco.co.uk,Facilities,Lead Facilities Specialist,Lead,Full-time,2021-12-20,4.1,Cardiff Office,Cardiff,On-site,83169.0,EMP0017,CC013,Active,M,55+,3,2023-01-29,51
EMP1239,Emma Williams,emp1239@snowtelco.co.uk,Customer Service,Entry Customer Service Specialist,Entry,Full-time,2018-02-21,7.9,London Contact Centre,London,Remote,26923.0,EMP0224,CC003,Active,M,18-24,2,2025-09-26,34
EMP1240,Michael Wilson,emp1240@snowtelco.co.uk,Network Engineering,Mid Network Engineering Specialist,Mid,Full-time,2018-04-01,7.8,Birmingham Office,Birmingham,Hybrid,39574.0,EMP0137,CC002,Active,M,18-24,3,2021-10-05,5
EMP1241,Lucy Davies,emp1241@snowtelco.co.uk,Network Engineering,Manager of Network Engineering,Manager,Contract,2018-04-22,7.8,Cardiff Office,Cardiff,Hybrid,85014.0,EMP0029,CC002,Active,F,25-34,2,2020-05-18,52
EMP1242,Sophie Smith,emp1242@snowtelco.co.uk,Marketing,Manager of Marketing,Manager,Full-time,2018-11-08,7.2,Manchester Office,Manchester,Remote,81900.0,EMP0045,CC005,Notice Period,Other,25-34,5,2024-01-15,20
EMP1243,Amelia Williams,emp1243@snowtelco.co.uk,Network Engineering,Mid Network Engineering Specialist,Mid,Full-time,2024-08-10,1.5,Edinburgh Office,Edinburgh,Remote,54098.0,EMP0109,CC002,Active,M,35-44,1,2025-04-06,14
EMP1244,Thomas Hall,emp1244@snowtelco.co.uk,Network Engineering,Junior Network Engineering Specialist,Junior,Full-time,2024-07-11,1.6,Birmingham Office,Birmingham,On-site,34580.0,EMP0091,CC002,Active,F,35-44,3,2025-03-01,58
EMP1245,George Taylor,emp1245@snowtelco.co.uk,IT,Entry IT Specialist,Entry,Full-time,2016-06-28,9.6,London HQ,London,Hybrid,26435.0,EMP0007,CC009,Active,Other,35-44,3,2018-05-16,22
EMP1246,Michael Wilson,emp1246@snowtelco.co.uk,Network Engineering,Mid Network Engineering Specialist,Mid,Full-time,2017-03-31,8.8,Manchester Office,Manchester,On-site,54729.0,EMP0081,CC002,Active,Other,35-44,3,2020-10-08,45
EMP1247,Michael Thomas,emp1247@snowtelco.co.uk,Security,Mid Security Specialist,Mid,Full-time,2021-05-18,4.7,Birmingham Office,Birmingham,Remote,40079.0,EMP0309,CC014,Active,M,18-24,5,2024-08-10,77
EMP1248,Michael Williams,emp1248@snowtelco.co.uk,Sales - Consumer,Mid Sales Specialist,Mid,Full-time,2017-04-30,8.8,Manchester Office,Manchester,Remote,38268.0,EMP0149,CC007,Active,F,25-34,4,2024-09-19,16
EMP1249,Amelia Evans,emp1249@snowtelco.co.uk,Customer Service,Junior Customer Service Specialist,Junior,Full-time,2021-05-12,4.7,Glasgow Contact Centre,Glasgow,On-site,36038.0,EMP0088,CC003,Active,F,25-34,2,2025-10-13,47
EMP1250,Michael Taylor,emp1250@snowtelco.co.uk,Retail Operations,Entry Retail Operations Specialist,Entry,Full-time,2023-02-06,3.0,SnowTelco Newcastle Flagship,Newcastle,On-site,25496.0,EMP0416,CC001,Active,M,18-24,5,2024-09-17,67
EMP1251,Michael Walker,emp1251@snowtelco.co.uk,Sales - B2B,Manager of Sales - B2B,Manager,Full-time,2020-07-24,5.5,Cardiff Office,Cardiff,Hybrid,94648.0,EMP0019,CC006,Active,F,35-44,4,2025-10-23,60
EMP1252,Sarah Taylor,emp1252@snowtelco.co.uk,Retail Operations,Mid Retail Operations Specialist,Mid,Full-time,2016-02-11,10.0,SnowTelco Cambridge Standard,Cambridge,On-site,42081.0,EMP0262,CC001,Active,Other,18-24,4,2018-01-11,69
EMP1253,Harry Johnson,emp1253@snowtelco.co.uk,IT,Mid IT Specialist,Mid,Full-time,2024-01-10,2.1,Manchester Office,Manchester,On-site,39963.0,EMP0384,CC009,Active,F,35-44,5,2024-08-21,68
EMP1254,William Jones,emp1254@snowtelco.co.uk,Retail Operations,Lead Retail Operations Specialist,Lead,Full-time,2020-03-24,5.9,SnowTelco Edinburgh Train 4,Edinburgh,On-site,80387.0,EMP0108,CC001,Active,M,55+,2,2024-06-26,6
EMP1255,Emily Jones,emp1255@snowtelco.co.uk,Customer Service,Junior Customer Service Specialist,Junior,Full-time,2022-11-10,3.2,Manchester Contact Centre,Manchester,Hybrid,32762.0,EMP0011,CC003,Active,Other,55+,4,2023-05-19,52
EMP1256,Olivia Walker,emp1256@snowtelco.co.uk,Retail Operations,Mid Retail Operations Specialist,Mid,Full-time,2024-09-15,1.4,SnowTelco Liverpool Flagship,Liverpool,On-site,53668.0,EMP0264,CC001,Active,Other,35-44,4,2026-01-11,66
EMP1257,David Davies,emp1257@snowtelco.co.uk,Retail Operations,Lead Retail Operations Specialist,Lead,Full-time,2024-09-28,1.3,SnowTelco Birmingham High 3,Birmingham,On-site,79832.0,EMP0043,CC001,Active,Other,55+,3,2025-11-02,40
EMP1258,David Walker,emp1258@snowtelco.co.uk,Network Engineering,Manager of Network Engineering,Manager,Part-time,2025-05-24,0.7,London HQ,London,Hybrid,96440.0,EMP0014,CC002,Active,M,45-54,2,,27
EMP1259,George Wright,emp1259@snowtelco.co.uk,Network Engineering,Senior Network Engineering Specialist,Senior,Full-time,2021-11-12,4.2,Manchester Office,Manchester,Hybrid,56117.0,EMP0038,CC002,Active,F,35-44,3,2024-05-30,51
EMP1260,Amelia Thomas,emp1260@snowtelco.co.uk,Retail Operations,Entry Retail Operations Specialist,Entry,Full-time,2022-11-29,3.2,SnowTelco Southampton Standard,Southampton,On-site,27915.0,EMP0007,CC001,Notice Period,Other,45-54,3,2024-03-17,13
EMP1261,Thomas Thompson,emp1261@snowtelco.co.uk,Finance,Manager of Finance,Manager,Full-time,2018-07-08,7.6,Cardiff Office,Cardiff,Hybrid,103644.0,EMP0021,CC004,Active,M,35-44,3,2019-02-25,20
EMP1262,Emily Williams,emp1262@snowtelco.co.uk,Customer Service,Manager of Customer Service,Manager,Full-time,2020-12-29,5.1,Manchester Contact Centre,Manchester,On-site,109039.0,EMP0049,CC003,Active,M,25-34,5,2021-12-23,44
EMP1263,Michael Taylor,emp1263@snowtelco.co.uk,Sales - Consumer,Senior Sales Specialist,Senior,Full-time,2023-04-14,2.8,Birmingham Office,Birmingham,On-site,61112.0,EMP0031,CC007,Active,F,25-34,2,2024-02-15,10
EMP1264,Emma Johnson,emp1264@snowtelco.co.uk,Retail Operations,Senior Retail Operations Specialist,Senior,Full-time,2020-01-06,6.1,SnowTelco London Airport 42,London,On-site,72839.0,EMP0027,CC001,Active,Other,25-34,3,2023-04-06,5
EMP1265,George Evans,emp1265@snowtelco.co.uk,Retail Operations,Junior Retail Operations Specialist,Junior,Full-time,2017-12-31,8.1,SnowTelco Edinburgh High 6,Edinburgh,On-site,30041.0,EMP0172,CC001,Active,M,25-34,3,2024-01-07,21
EMP1266,Emma Taylor,emp1266@snowtelco.co.uk,Retail Operations,Entry Retail Operations Specialist,Entry,Part-time,2017-11-11,8.2,SnowTelco Aberdeen Airport 2,Aberdeen,On-site,22970.0,EMP0395,CC001,Active,M,35-44,4,2026-01-09,50
EMP1267,David Hall,emp1267@snowtelco.co.uk,Marketing,Junior Marketing Specialist,Junior,Full-time,2019-01-15,7.0,Manchester Office,Manchester,Hybrid,34232.0,EMP0351,CC005,Active,M,18-24,3,2025-11-13,75
EMP1268,Charlotte Williams,emp1268@snowtelco.co.uk,Sales - B2B,Entry Sales Specialist,Entry,Full-time,2021-05-08,4.7,Birmingham Office,Birmingham,Remote,27965.0,EMP0464,CC006,Active,M,25-34,5,2023-08-03,5
EMP1269,Sarah Thompson,emp1269@snowtelco.co.uk,Sales - Consumer,Manager of Sales - Consumer,Manager,Part-time,2023-03-16,2.9,Birmingham Office,Birmingham,Hybrid,112907.0,EMP0015,CC007,Active,Other,18-24,2,2023-12-30,71
EMP1270,James Wilson,emp1270@snowtelco.co.uk,Retail Operations,Entry Retail Operations Specialist,Entry,Full-time,2021-02-02,5.0,SnowTelco Manchester High 6,Manchester,On-site,24052.0,EMP0448,CC001,Active,Other,25-34,5,2023-11-20,60
EMP1271,James Wright,emp1271@snowtelco.co.uk,Retail Operations,Entry Retail Operations Specialist,Entry,Contract,2023-02-05,3.0,SnowTelco Liverpool Train 4,Liverpool,On-site,27450.0,EMP0086,CC001,Active,F,25-34,3,2025-04-19,41
EMP1272,George White,emp1272@snowtelco.co.uk,Customer Service,Senior Customer Service Specialist,Senior,Full-time,2024-05-07,1.7,Glasgow Contact Centre,Glasgow,Hybrid,56368.0,EMP0077,CC003,Active,Other,25-34,3,2025-12-10,62
EMP1273,William Davies,emp1273@snowtelco.co.uk,Customer Service,Mid Customer Service Specialist,Mid,Full-time,2023-01-14,3.0,Manchester Contact Centre,Manchester,Hybrid,51620.0,EMP0482,CC003,Active,M,25-34,3,2025-09-02,20
EMP1274,David Roberts,emp1274@snowtelco.co.uk,Retail Operations,Entry Retail Operations Specialist,Entry,Full-time,2019-02-02,7.0,SnowTelco Swansea Shopping 2,Swansea,On-site,24257.0,EMP0381,CC001,Active,M,25-34,3,2024-09-03,73
EMP1275,James Evans,emp1275@snowtelco.co.uk,Marketing,Entry Marketing Specialist,Entry,Full-time,2024-06-04,1.7,Cardiff Office,Cardiff,Remote,26935.0,EMP0473,CC005,Active,Other,25-34,2,2025-12-28,65
EMP1276,James Hall,emp1276@snowtelco.co.uk,Sales - B2B,Lead Sales Specialist,Lead,Full-time,2018-05-27,7.7,Edinburgh Office,Edinburgh,Hybrid,87739.0,EMP0072,CC006,Active,Other,25-34,3,2025-12-03,47
EMP1277,James Taylor,emp1277@snowtelco.co.uk,Retail Operations,Entry Retail Operations Specialist,Entry,Full-time,2025-12-10,0.1,SnowTelco Aberdeen High 3,Aberdeen,On-site,26052.0,EMP0072,CC001,Active,F,25-34,2,,6
EMP1278,George Davies,emp1278@snowtelco.co.uk,Finance,Mid Finance Specialist,Mid,Full-time,2021-10-18,4.3,Birmingham Office,Birmingham,Hybrid,44702.0,EMP0489,CC004,Active,F,55+,4,2022-07-09,63
EMP1279,Emily Jones,emp1279@snowtelco.co.uk,IT,Senior IT Specialist,Senior,Full-time,2017-08-03,8.5,Edinburgh Office,Edinburgh,Hybrid,55475.0,EMP0067,CC009,Active,F,25-34,3,2025-04-15,0
EMP1280,Sophie Wilson,emp1280@snowtelco.co.uk,Network Engineering,Mid Network Engineering Specialist,Mid,Full-time,2023-09-06,2.4,Edinburgh Office,Edinburgh,On-site,41144.0,EMP0214,CC002,Active,F,35-44,2,2025-09-10,72
EMP1281,Daniel Davies,emp1281@snowtelco.co.uk,Retail Operations,Director of Retail Operations,Director,Full-time,2023-11-06,2.2,SnowTelco Birmingham Retail 4,Birmingham,On-site,120387.0,,CC001,Active,F,25-34,2,2025-08-03,49
EMP1282,Sarah Wright,emp1282@snowtelco.co.uk,IT,Junior IT Specialist,Junior,Full-time,2018-05-15,7.7,London HQ,London,Hybrid,29208.0,EMP0334,CC009,Active,F,18-24,2,2023-01-14,57
EMP1283,Sophie Brown,emp1283@snowtelco.co.uk,Customer Service,Senior Customer Service Specialist,Senior,Full-time,2019-06-30,6.6,London Contact Centre,London,On-site,56261.0,EMP0156,CC003,Active,Other,35-44,2,2023-11-16,74
EMP1284,Lucy Taylor,emp1284@snowtelco.co.uk,Retail Operations,Lead Retail Operations Specialist,Lead,Full-time,2019-02-25,6.9,SnowTelco London Retail 33,London,On-site,81928.0,EMP0075,CC001,Active,M,35-44,4,2025-01-01,35
EMP1285,Sarah Williams,emp1285@snowtelco.co.uk,Finance,Mid Finance Specialist,Mid,Full-time,2017-07-01,8.6,London HQ,London,Remote,54577.0,EMP0206,CC004,Active,M,35-44,3,2021-05-05,74
EMP1286,Harry White,emp1286@snowtelco.co.uk,IT,Mid IT Specialist,Mid,Full-time,2024-06-21,1.6,Edinburgh Office,Edinburgh,Hybrid,39376.0,EMP0279,CC009,Active,F,25-34,2,2025-06-12,39
EMP1287,Emily Smith,emp1287@snowtelco.co.uk,Retail Operations,Senior Retail Operations Specialist,Senior,Full-time,2019-08-19,6.4,SnowTelco Newcastle Shopping 2,Newcastle,On-site,58015.0,EMP0083,CC001,Active,M,45-54,5,2020-12-29,76
EMP1288,Lucy Thompson,emp1288@snowtelco.co.uk,Marketing,Mid Marketing Specialist,Mid,Full-time,2020-01-22,6.0,Manchester Office,Manchester,Remote,44950.0,EMP0486,CC005,On Leave,Other,25-34,2,2023-10-11,21
EMP1289,Olivia Williams,emp1289@snowtelco.co.uk,Retail Operations,Mid Retail Operations Specialist,Mid,Full-time,2024-09-14,1.4,SnowTelco London Shopping 15,London,On-site,53654.0,EMP0214,CC001,Active,M,35-44,3,2025-07-07,46
EMP1290,George Smith,emp1290@snowtelco.co.uk,Retail Operations,Lead Retail Operations Specialist,Lead,Full-time,2023-07-16,2.5,SnowTelco Manchester Train 9,Manchester,On-site,73424.0,EMP0118,CC001,Active,F,25-34,4,2024-10-22,23
EMP1291,Lucy Jones,emp1291@snowtelco.co.uk,Retail Operations,Junior Retail Operations Specialist,Junior,Full-time,2016-07-22,9.5,SnowTelco Aberdeen Airport 2,Aberdeen,On-site,31241.0,EMP0457,CC001,Active,Other,55+,3,2024-06-05,66
EMP1292,Sarah Thompson,emp1292@snowtelco.co.uk,Marketing,Entry Marketing Specialist,Entry,Contract,2017-01-06,9.1,Birmingham Office,Birmingham,Hybrid,25873.0,EMP0478,CC005,Active,M,18-24,4,2021-02-01,60
EMP1293,Harry Johnson,emp1293@snowtelco.co.uk,Sales - B2B,Mid Sales Specialist,Mid,Full-time,2017-07-06,8.6,Cardiff Office,Cardiff,Remote,43044.0,EMP0291,CC006,Active,F,25-34,4,2021-11-30,0
EMP1294,George Hall,emp1294@snowtelco.co.uk,Product Management,Entry Product Management Specialist,Entry,Full-time,2023-08-17,2.5,Birmingham Office,Birmingham,Remote,23860.0,EMP0384,CC011,Active,M,25-34,4,2024-02-24,58
EMP1295,George Thomas,emp1295@snowtelco.co.uk,Sales - B2B,Entry Sales Specialist,Entry,Full-time,2021-02-01,5.0,Cardiff Office,Cardiff,Hybrid,25177.0,EMP0486,CC006,Active,Other,25-34,3,2025-01-09,36
EMP1296,Emily Taylor,emp1296@snowtelco.co.uk,HR,Entry HR Specialist,Entry,Full-time,2024-03-21,1.9,Manchester Office,Manchester,Remote,23568.0,EMP0355,CC008,Active,M,18-24,2,2025-08-29,25
EMP1297,William Williams,emp1297@snowtelco.co.uk,Marketing,Mid Marketing Specialist,Mid,Full-time,2019-11-01,6.2,London HQ,London,On-site,48581.0,EMP0055,CC005,Active,F,35-44,3,2021-06-18,28
EMP1298,Sophie Williams,emp1298@snowtelco.co.uk,Finance,Manager of Finance,Manager,Full-time,2025-03-24,0.8,Birmingham Office,Birmingham,On-site,81774.0,EMP0041,CC004,Active,Other,45-54,1,,13
EMP1299,Daniel Smith,emp1299@snowtelco.co.uk,Marketing,Senior Marketing Specialist,Senior,Full-time,2020-05-14,5.7,Cardiff Office,Cardiff,On-site,58531.0,EMP0071,CC005,Active,M,25-34,3,2022-05-13,64
EMP1300,Charlotte Wright,emp1300@snowtelco.co.uk,Sales - B2B,Junior Sales Specialist,Junior,Contract,2024-11-15,1.2,Edinburgh Office,Edinburgh,Remote,33391.0,EMP0448,CC006,Active,M,35-44,3,2025-12-28,46
EMP1301,Emily Davies,emp1301@snowtelco.co.uk,Customer Service,Lead Customer Service Specialist,Lead,Full-time,2018-09-06,7.4,Manchester Contact Centre,Manchester,On-site,81170.0,EMP0074,CC003,Active,M,25-34,3,2021-09-26,52
EMP1302,Daniel Smith,emp1302@snowtelco.co.uk,Network Engineering,Junior Network Engineering Specialist,Junior,Full-time,2022-11-17,3.2,Cardiff Office,Cardiff,Remote,37493.0,EMP0375,CC002,Active,F,18-24,4,2025-01-23,11
